"","WorldID","spines","no_spines","extinct","extant","plant_richness","MeanTemp","legthDry","meanBA","continent","country","perc_spines","perc_no_spines"
"1870",18586,1,3,4,0,4,22.9451128284136,6.7375,0.042202474,"AF","Madagascar",0.25,0.75
"1876",18663,0,7,0,1,7,27.2596875765257,9.55,0.200153867,"OC","Australia",0,1
"1878",18665,1,4,0,1,5,28.2762673046854,9.9625,0.173871009,"OC","Australia",0.2,0.8
"1880",18667,1,4,0,1,5,27.7172048833635,9.725,0.073216867,"OC","Australia",0.2,0.8
"1884",18671,0,4,0,1,4,26.3880642296539,9.9875,0.200638477,"OC","Australia",0,1
"1885",18672,0,15,0,1,15,26.9248957670397,10,0.253440367,"OC","Australia",0,1
"1886",18673,0,15,0,1,15,26.822855965462,10,0.225244041,"OC","Australia",0,1
"1888",18675,0,10,0,1,10,26.1047221268217,10.1125,0.097121507,"OC","Australia",0,1
"1889",18676,2,19,0,1,21,26.1290968578723,10.1625,0.066861675,"OC","Australia",0.0952380952380952,0.904761904761905
"1892",18679,0,11,0,1,11,26.4499044671655,9.2625,0.122216245,"OC","Australia",0,1
"1893",18680,1,23,0,1,24,26.4816406776508,9,0.086178437,"OC","Australia",0.0416666666666667,0.958333333333333
"1896",18683,1,12,0,1,13,26.3398437882463,9,0.148635973,"OC","Australia",0.0769230769230769,0.923076923076923
"1897",18684,2,7,0,2,9,24.4179600748751,9,0.043377087,"OC","Australia",0.222222222222222,0.777777777777778
"1898",18685,2,7,6,3,9,22.7869444400072,9.1125,0.012173694,"OC","Australia",0.222222222222222,0.777777777777778
"1899",18686,0,6,12,3,6,22.0985503372219,8.775,0.017824415,"OC","Australia",0,1
"1900",18687,0,10,10,2,10,23.4616233658459,6.5875,0.003108457,"OC","Australia",0,1
"1911",18835,6,3,5,0,9,14.559377181781,8.3,8.96e-05,"AM","Bolivia",0.666666666666667,0.333333333333333
"1912",18836,4,1,13,0,5,16.5536754249272,9.2375,1.57e-05,"AM","Bolivia",0.8,0.2
"1913",18837,12,10,26,1,22,20.7211403445194,5.875,0.002495286,"AM","Bolivia",0.545454545454545,0.454545454545455
"1914",18838,9,4,26,1,13,24.5048334335863,6.0875,0.010343106,"AM","Bolivia",0.692307692307692,0.307692307692308
"1915",18839,5,3,25,0,8,25.0492454451845,7,0.005657123,"AM","Bolivia",0.625,0.375
"1916",18840,7,12,25,0,19,24.2691315697787,6.85,0.008874258,"AM","Bolivia",0.368421052631579,0.631578947368421
"1918",18842,2,4,26,0,6,24.9981227951719,6.6,0.033788473,"AM","Bolivia",0.333333333333333,0.666666666666667
"1920",18844,4,5,25,1,9,26.08687662911,7,0.004171293,"AM","Brazil",0.444444444444444,0.555555555555556
"1921",18845,3,4,26,0,7,26.1487452582309,6.4,0.057863596,"AM","Brazil",0.428571428571429,0.571428571428571
"1922",18846,3,8,26,0,11,25.3661929550506,5.5,0.000553159,"AM","Brazil",0.272727272727273,0.727272727272727
"1924",18848,4,11,26,0,15,22.9893508934556,5.625,0.010579459,"AM","Brazil",0.266666666666667,0.733333333333333
"1926",18850,4,16,29,0,20,24.1829473455329,5.75,0.020606834,"AM","Brazil",0.2,0.8
"1927",18851,6,14,29,0,20,24.1249385910703,5.625,0.005254666,"AM","Brazil",0.3,0.7
"1928",18852,0,4,29,0,4,23.7305087603184,6.125,0.005594465,"AM","Brazil",0,1
"1929",18853,4,11,29,0,15,22.5892982344042,6.0625,0.004075072,"AM","Brazil",0.266666666666667,0.733333333333333
"1930",18854,2,14,29,0,16,22.7135701480665,6.5375,0.003079597,"AM","Brazil",0.125,0.875
"1931",18855,3,14,29,0,17,22.9711315849371,6.7875,0.009186482,"AM","Brazil",0.176470588235294,0.823529411764706
"1932",18856,3,1,22,0,4,22.7896579089918,6.6625,0.010291847,"AM","Brazil",0.75,0.25
"1933",18857,3,11,16,0,14,20.5669561310818,6.325,0.005134378,"AM","Brazil",0.214285714285714,0.785714285714286
"1934",18858,2,22,18,0,24,22.097938603351,6.325,0.005434244,"AM","Brazil",0.0833333333333333,0.916666666666667
"1935",18859,4,21,21,0,25,23.336236842808,6.975,0.000631471,"AM","Brazil",0.16,0.84
"1936",18860,4,23,21,0,27,24.1294298638796,6.7,0.00257094,"AM","Brazil",0.148148148148148,0.851851851851852
"1940",18914,4,1,6,10,5,21.6836491255175,11.8125,0.000681736,"AF","Namibia",0.8,0.2
"1945",18919,2,2,6,9,4,22.5409559524268,10,0.188049944,"AF","Angola",0.5,0.5
"1946",18920,8,2,5,9,10,22.5275965456377,10,0.416604755,"AF","Angola",0.8,0.2
"1947",18921,3,3,4,10,6,22.6189033121812,9.8125,0.279919444,"AF","Angola",0.5,0.5
"1948",18922,18,12,4,12,30,22.63659613442,9.1375,0.302096343,"AF","Angola",0.6,0.4
"1949",18923,0,12,4,12,12,22.8300967654847,9.025,0.266416411,"AF","Angola",0,1
"1950",18924,6,3,4,13,9,23.119666590607,9.1375,0.33863722,"AF","Angola",0.666666666666667,0.333333333333333
"1951",18925,12,8,4,13,20,23.1545877535301,9,0.195877219,"AF","Botswana",0.6,0.4
"1952",18926,24,20,4,14,44,22.4969297875856,9,0.106927224,"AF","Botswana",0.545454545454545,0.454545454545455
"1953",18927,6,0,5,13,6,23.2719122811368,8.9375,0.080260173,"AF","Zambia",1,0
"1960",18934,0,8,6,11,8,21.7466929805488,7.6625,0.331791705,"AF","Mozambique",0,1
"1961",18935,3,6,6,12,9,24.1039737191953,7.9375,0.193237295,"AF","Mozambique",0.333333333333333,0.666666666666667
"1962",18936,4,9,6,12,13,24.747605277279,8,0.226176336,"AF","Mozambique",0.307692307692308,0.692307692307692
"1968",18948,2,5,8,0,7,19.2424824572446,7,0.03182586,"AF","Madagascar",0.285714285714286,0.714285714285714
"1970",18950,0,7,6,0,7,23.6219034273583,0.5375,0.002599885,"AF","Madagascar",0,1
"1971",19023,0,9,0,1,9,27.2928859648788,8.5625,0.312712588,"OC","Australia",0,1
"1974",19026,2,3,0,1,5,28.4979562677417,8.15,0.095647272,"OC","Australia",0.4,0.6
"1975",19027,3,15,0,1,18,27.648543859783,8.4625,0.163650755,"OC","Australia",0.166666666666667,0.833333333333333
"1976",19028,0,8,0,1,8,26.7327807011521,9.7625,0.072743226,"OC","Australia",0,1
"1977",19029,0,5,0,1,5,27.2164298981114,9.775,0.092249088,"OC","Australia",0,1
"1978",19030,0,11,0,1,11,26.5256052291602,9.7375,0.093446427,"OC","Australia",0,1
"1980",19032,0,18,0,1,18,27.2531492422338,9.9625,0.287849492,"OC","Australia",0,1
"1981",19033,0,5,0,1,5,26.9413947359721,10,0.30916602,"OC","Australia",0,1
"1982",19034,0,11,0,1,11,26.6826140852142,10,0.174945351,"OC","Australia",0,1
"1983",19035,2,14,0,1,16,26.2627632338541,10,0.010515507,"OC","Australia",0.125,0.875
"1984",19036,1,18,0,1,19,26.3853422563118,9.9875,0.095533801,"OC","Australia",0.0526315789473684,0.947368421052632
"1985",19037,1,14,0,1,15,26.3300263851567,9.475,0.28964024,"OC","Australia",0.0666666666666667,0.933333333333333
"1987",19039,0,4,0,1,4,26.6497719088772,8.9625,0.103430378,"OC","Australia",0,1
"1990",19042,0,4,0,1,4,27.0322278484545,8.7,0.099013926,"OC","Australia",0,1
"1991",19043,0,6,0,1,6,26.7657630907025,8.925,0.240892029,"OC","Australia",0,1
"1993",19045,1,8,6,3,9,23.1798859721736,9,0.014047112,"OC","Australia",0.111111111111111,0.888888888888889
"1994",19046,0,7,12,3,7,21.3357017706152,6.6625,0.001917586,"OC","Australia",0,1
"1995",19047,0,12,7,1,12,24.3712543678284,5.05,0.000104886,"OC","Australia",0,1
"2004",19193,3,5,5,0,8,8.12785964238572,8.25,7.13e-05,"AM","Bolivia",0.375,0.625
"2005",19194,6,4,4,0,10,10.2058070151429,6.5875,9.41e-05,"AM","Bolivia",0.6,0.4
"2008",19197,1,10,24,0,11,23.7122631247002,3.9875,0.024854191,"AM","Bolivia",0.0909090909090909,0.909090909090909
"2009",19198,11,5,24,0,16,24.5068773435291,5.2375,0.10825786,"AM","Bolivia",0.6875,0.3125
"2010",19199,24,27,24,0,51,24.7916226910708,6.975,0.030910567,"AM","Bolivia",0.470588235294118,0.529411764705882
"2012",19201,5,1,24,0,6,25.0773158459914,6.025,0.01062779,"AM","Bolivia",0.833333333333333,0.166666666666667
"2013",19202,0,8,23,1,8,26.1327192905493,6.7875,0.144470487,"AM","Bolivia",0,1
"2014",19203,2,2,23,1,4,26.214044028165,7,0.012570557,"AM","Bolivia",0.5,0.5
"2015",19204,2,9,25,1,11,25.992578982303,6.4,0.031291585,"AM","Brazil",0.181818181818182,0.818181818181818
"2017",19206,3,2,26,0,5,24.4306579159854,5.0625,0.019422495,"AM","Brazil",0.6,0.4
"2018",19207,3,14,26,0,17,23.3664912155218,5.25,0.010251822,"AM","Brazil",0.176470588235294,0.823529411764706
"2019",19208,2,17,25,1,19,23.3516842131029,5.775,0.008822816,"AM","Brazil",0.105263157894737,0.894736842105263
"2020",19209,5,9,25,1,14,22.9246754371911,5.5375,0.016113696,"AM","Brazil",0.357142857142857,0.642857142857143
"2021",19210,8,12,26,0,20,24.1112807012859,5.7625,0.01431717,"AM","Brazil",0.4,0.6
"2022",19211,2,7,29,0,9,24.0722982426694,5.4875,0.004052433,"AM","Brazil",0.222222222222222,0.777777777777778
"2023",19212,3,11,29,0,14,23.1651228054783,5.75,0.002452522,"AM","Brazil",0.214285714285714,0.785714285714286
"2026",19215,3,13,29,0,16,23.9091842313398,6.8125,0.006933725,"AM","Brazil",0.1875,0.8125
"2027",19216,19,23,22,0,42,23.5670350797553,6.875,0.009338835,"AM","Brazil",0.452380952380952,0.547619047619048
"2029",19218,15,28,16,0,43,22.5731578846982,6.975,0.003999219,"AM","Brazil",0.348837209302326,0.651162790697674
"2030",19219,2,19,16,0,21,22.152570175539,6.85,0.004848869,"AM","Brazil",0.0952380952380952,0.904761904761905
"2031",19220,5,24,16,0,29,23.8003859163585,6.625,0.000351595,"AM","Brazil",0.172413793103448,0.827586206896552
"2032",19221,0,4,16,0,4,24.3682280686027,3.675,0.011779923,"AM","Brazil",0,1
"2034",19273,6,0,4,10,6,22.8580613962809,11.2375,0.010926997,"AF","Angola",1,0
"2035",19274,10,6,7,9,16,23.0815263083943,11.7625,0.001492585,"AF","Angola",0.625,0.375
"2036",19275,4,0,4,8,4,23.0059737277449,11.475,0.009038512,"AF","Angola",1,0
"2037",19276,6,4,5,9,10,23.0079825776083,9.4625,0.001014899,"AF","Angola",0.6,0.4
"2040",19279,2,2,5,7,4,22.4834561975379,9.1,0.36694305,"AF","Angola",0.5,0.5
"2045",19284,12,0,4,12,12,22.9318685719005,8.8,0.482976759,"AF","Angola",1,0
"2046",19285,14,6,4,12,20,22.8839999170471,9,0.160642446,"AF","Namibia",0.7,0.3
"2050",19289,4,0,6,11,4,23.4954824685214,8.425,0.105929196,"AF","Zimbabwe",1,0
"2054",19293,6,0,8,10,6,21.9321842145083,8.9,0.002927368,"AF","Mozambique",1,0
"2055",19294,0,10,6,12,10,23.3469122804675,8.15,0.160750865,"AF","Mozambique",0,1
"2056",19295,3,2,7,12,5,25.1247017467231,8.1875,0.109037618,"AF","Mozambique",0.6,0.4
"2057",19296,10,16,6,12,26,24.5381666489651,8,0.259889688,"AF","Malawi",0.384615384615385,0.615384615384615
"2058",19297,2,4,2,8,6,24.2842368617811,7.5625,0.267741837,"AF","Mozambique",0.333333333333333,0.666666666666667
"2059",19298,1,4,3,7,5,24.7143771666811,7.125,0.172651393,"AF","Mozambique",0.2,0.8
"2062",19305,3,6,2,0,9,25.4372457256652,7.5125,0.005432449,"AF","Madagascar",0.333333333333333,0.666666666666667
"2064",19307,3,16,3,0,19,25.4126754429466,7.0375,0.004700928,"AF","Madagascar",0.157894736842105,0.842105263157895
"2067",19310,0,5,6,0,5,23.2344297390653,0.2125,2.08e-05,"AF","Madagascar",0,1
"2068",19383,0,4,0,1,4,26.5424824567427,8.025,0.180124102,"OC","Australia",0,1
"2069",19384,2,5,0,1,7,27.6771929314262,8.0375,0.320371688,"OC","Australia",0.285714285714286,0.714285714285714
"2070",19385,1,3,0,1,4,27.9173245496917,8,0.3835305,"OC","Australia",0.25,0.75
"2071",19386,2,10,0,1,12,27.1256227784408,8,0.39395046,"OC","Australia",0.166666666666667,0.833333333333333
"2074",19389,0,11,0,1,11,27.762043878823,8.6125,0.216543201,"OC","Australia",0,1
"2075",19390,1,21,0,1,22,27.2840701889573,8.675,0.079614902,"OC","Australia",0.0454545454545455,0.954545454545455
"2076",19391,0,9,0,1,9,26.8201755122135,8.175,0.154504259,"OC","Australia",0,1
"2078",19393,0,12,0,1,12,26.5237893954495,9.05,0.335509497,"OC","Australia",0,1
"2079",19394,0,10,0,1,10,26.4461580286528,9.4125,0.131034356,"OC","Australia",0,1
"2081",19396,1,25,0,1,26,26.4658595493384,9.0125,0.095336339,"OC","Australia",0.0384615384615385,0.961538461538462
"2082",19397,0,18,0,1,18,26.1681315743296,8.325,0.312793158,"OC","Australia",0,1
"2084",19399,0,8,0,1,8,26.0453070623833,8,0.263921219,"OC","Australia",0,1
"2088",19403,0,6,0,1,6,27.2443596381472,8.25,0.194172654,"OC","Australia",0,1
"2089",19404,2,23,0,3,25,26.639500005789,8.7,0.067922859,"OC","Australia",0.08,0.92
"2090",19405,0,14,7,3,14,24.4067807043644,8.775,0.089583175,"OC","Australia",0,1
"2103",19553,2,3,7,0,5,12.8709574389169,5.1625,0.000929478,"AM","Bolivia",0.4,0.6
"2104",19554,1,7,12,0,8,16.2776241136358,3.3875,0.00012424,"AM","Bolivia",0.125,0.875
"2105",19555,0,10,20,0,10,23.6134042195395,2.975,0.000279155,"AM","Bolivia",0,1
"2106",19556,1,14,23,0,15,24.2806027870652,3.1875,0.010066335,"AM","Bolivia",0.0666666666666667,0.933333333333333
"2107",19557,2,2,23,0,4,24.324299882997,4.675,0.059911519,"AM","Bolivia",0.5,0.5
"2110",19560,16,12,24,0,28,24.6269946703674,7,0.02278342,"AM","Bolivia",0.571428571428571,0.428571428571429
"2112",19562,10,26,23,1,36,26.1837856482107,6.5,0.026739632,"AM","Bolivia",0.277777777777778,0.722222222222222
"2113",19563,7,12,23,1,19,26.1017465780813,6.5,0.014316058,"AM","Brazil",0.368421052631579,0.631578947368421
"2114",19564,8,20,23,1,28,26.3037147704591,5.8,0.019992258,"AM","Brazil",0.285714285714286,0.714285714285714
"2115",19565,3,4,26,0,7,25.8550709364262,5.125,0.033286311,"AM","Brazil",0.428571428571429,0.571428571428571
"2116",19566,2,17,26,0,19,25.4718262134714,5.3875,0.010033766,"AM","Brazil",0.105263157894737,0.894736842105263
"2118",19568,4,2,25,1,6,24.5961081638404,6.05,0.004955613,"AM","Brazil",0.666666666666667,0.333333333333333
"2119",19569,8,9,25,1,17,24.712420213138,6.125,0.013765133,"AM","Brazil",0.470588235294118,0.529411764705882
"2120",19570,1,3,26,0,4,24.5402748204292,5.875,0.002654503,"AM","Brazil",0.25,0.75
"2121",19571,8,16,26,0,24,23.3858599260344,5.325,0.010350137,"AM","Brazil",0.333333333333333,0.666666666666667
"2122",19572,8,28,29,0,36,22.4089893618374,5.2875,0.002343435,"AM","Brazil",0.222222222222222,0.777777777777778
"2124",19574,11,12,29,0,23,23.4391844137341,6.35,0.003430272,"AM","Brazil",0.478260869565217,0.521739130434783
"2125",19575,16,17,29,0,33,24.5414184331894,6.7125,0.026366938,"AM","Brazil",0.484848484848485,0.515151515151515
"2126",19576,6,13,22,0,19,23.6068351185914,6.775,0.001773018,"AM","Brazil",0.31578947368421,0.68421052631579
"2128",19578,3,6,16,0,9,22.9166400694678,7.1,0.002425834,"AM","Brazil",0.333333333333333,0.666666666666667
"2129",19579,14,33,16,0,47,22.9475975099185,7.275,0.005166905,"AM","Brazil",0.297872340425532,0.702127659574468
"2130",19580,8,24,16,0,32,22.7359042478791,6.825,0.002432235,"AM","Brazil",0.25,0.75
"2131",19581,2,8,16,0,10,24.0113120770623,4.1125,6.52e-05,"AM","Brazil",0.2,0.8
"2132",19582,0,7,15,0,7,25.0364183745486,2.525,5.81e-05,"AM","Brazil",0,1
"2134",19633,3,1,6,8,4,23.6222074544176,11.7875,0.000871969,"AF","Angola",0.75,0.25
"2136",19635,10,1,5,6,11,22.497757229061,10.25,0.019813879,"AF","Angola",0.909090909090909,0.0909090909090909
"2137",19636,4,1,6,7,5,22.8803549572086,9,0.000243925,"AF","Angola",0.8,0.2
"2144",19643,4,0,3,10,4,22.8340073106982,8,0.081752762,"AF","Angola",1,0
"2148",19647,3,2,5,12,5,21.0798227144471,8.8875,0.10179208,"AF","Zambia",0.6,0.4
"2149",19648,6,4,7,11,10,21.1702304902652,8.1875,0.046964383,"AF","Zambia",0.6,0.4
"2150",19649,10,4,6,13,14,24.2937057079153,8.3,0.146261424,"AF","Zambia",0.714285714285714,0.285714285714286
"2154",19653,10,0,8,10,10,24.1932446713143,8.6,0.015691881,"AF","Mozambique",1,0
"2155",19654,5,4,7,12,9,25.8160815668444,8.5375,0.015047835,"AF","Mozambique",0.555555555555556,0.444444444444444
"2156",19655,14,6,6,12,20,25.5545390122326,8.2375,0.018676411,"AF","Malawi",0.7,0.3
"2157",19656,10,14,7,10,24,23.7694237397918,7.125,0.163166445,"AF","Malawi",0.416666666666667,0.583333333333333
"2158",19657,1,7,4,8,8,23.173554959703,6.825,0.307374806,"AF","Mozambique",0.125,0.875
"2159",19658,2,2,3,7,4,24.0912765962858,7.3125,0.308947071,"AF","Mozambique",0.5,0.5
"2163",19665,3,5,2,0,8,25.9585637681028,7.825,0.006697928,"AF","Madagascar",0.375,0.625
"2168",19670,0,5,7,0,5,21.7517198963368,0.4875,8.93e-05,"AF","Madagascar",0,1
"2171",19744,0,5,0,1,5,26.9796273884198,8.175,0.00099679,"OC","Australia",0,1
"2172",19745,2,15,0,1,17,26.7774291557623,8,0.45212845,"OC","Australia",0.117647058823529,0.88235294117647
"2173",19746,1,5,0,1,6,25.5380585213925,8,0.40892962,"OC","Australia",0.166666666666667,0.833333333333333
"2175",19748,2,16,0,1,18,26.8391755396593,8,0.335950771,"OC","Australia",0.111111111111111,0.888888888888889
"2177",19750,1,12,0,1,13,28.1564983000992,8,0.118043966,"OC","Australia",0.0769230769230769,0.923076923076923
"2178",19751,0,8,0,1,8,27.3357624135119,8.025,0.186684254,"OC","Australia",0,1
"2181",19754,0,9,0,1,9,26.3341312712811,8.3125,0.178755589,"OC","Australia",0,1
"2183",19756,0,9,0,1,9,26.5466755266731,8.0375,0.244684428,"OC","Australia",0,1
"2184",19757,0,12,0,1,12,26.3737943527546,8,0.356989798,"OC","Australia",0,1
"2185",19758,0,18,0,1,18,25.7446632353127,8,0.255668998,"OC","Australia",0,1
"2186",19759,1,14,0,1,15,26.0117110201653,8,0.095640186,"OC","Australia",0.0666666666666667,0.933333333333333
"2187",19760,0,5,0,0,5,26.1269413834768,8,NA,"OC","Australia",0,1
"2188",19762,1,4,0,0,5,26.8070302481347,8,0.126652323,"OC","Australia",0.2,0.8
"2189",19763,0,8,0,0,8,27.4160639945497,8,0.302052916,"OC","Australia",0,1
"2191",19765,1,4,12,3,5,24.3867641981612,8.3875,0.167183284,"OC","Australia",0.2,0.8
"2192",19766,2,24,12,3,26,23.416170240294,5.9875,0.004030859,"OC","Australia",0.0769230769230769,0.923076923076923
"2196",19906,3,1,4,2,4,17.2875351103565,11.95,NA,"AM","Peru",0.75,0.25
"2202",19912,0,4,7,0,4,11.1480175421933,4.575,0.000175569,"AM","Bolivia",0,1
"2203",19913,3,22,9,0,25,20.175412273156,2.6,0.000108854,"AM","Bolivia",0.12,0.88
"2204",19914,1,4,23,0,5,23.0370350745686,3.525,0.000227659,"AM","Bolivia",0.2,0.8
"2205",19915,2,2,23,0,4,24.8662194514693,3.35,0.026855133,"AM","Bolivia",0.5,0.5
"2207",19917,3,16,23,0,19,24.4921315377219,5.4125,0.051986863,"AM","Bolivia",0.157894736842105,0.842105263157895
"2208",19918,5,15,23,1,20,23.660043845595,5.65,0.024638946,"AM","Bolivia",0.25,0.75
"2209",19919,4,6,23,1,10,24.2173246005543,6.6625,0.03770581,"AM","Bolivia",0.4,0.6
"2219",19929,2,4,26,0,6,26.2220351108752,6,0.012007644,"AM","Brazil",0.333333333333333,0.666666666666667
"2221",19931,11,24,26,0,35,24.0350964926,5.2,0.015426455,"AM","Brazil",0.314285714285714,0.685714285714286
"2222",19932,2,17,26,0,19,22.6180175403126,5.325,0.034138486,"AM","Brazil",0.105263157894737,0.894736842105263
"2223",19933,7,24,29,0,31,22.3189210461734,5.725,0.017975229,"AM","Brazil",0.225806451612903,0.774193548387097
"2224",19934,7,16,29,0,23,23.1547280920598,6.1625,0.012333724,"AM","Brazil",0.304347826086957,0.695652173913043
"2227",19937,16,15,22,0,31,24.8655614111716,7,0.003385539,"AM","Brazil",0.516129032258065,0.483870967741935
"2228",19938,3,1,18,0,4,22.4141666638224,7,0.003916607,"AM","Brazil",0.75,0.25
"2229",19939,20,19,16,0,39,21.794403502481,7,0.004020955,"AM","Brazil",0.512820512820513,0.487179487179487
"2230",19940,11,31,16,0,42,22.7480701679096,7,0.000311528,"AM","Brazil",0.261904761904762,0.738095238095238
"2232",19942,4,12,16,0,16,25.1062104877673,2.1375,2.39e-05,"AM","Brazil",0.25,0.75
"2237",19996,3,1,6,8,4,22.5109298035136,8.5375,0.175115455,"AF","Angola",0.75,0.25
"2248",20007,5,0,5,12,5,22.0307017726229,8.575,0.200052582,"AF","Zambia",1,0
"2249",20008,5,1,7,11,6,22.0546140101918,8.9625,0.103655981,"AF","Zambia",0.833333333333333,0.166666666666667
"2250",20009,16,10,6,13,26,21.6574035005402,8.4375,0.103543247,"AF","Zambia",0.615384615384615,0.384615384615385
"2253",20012,12,4,5,11,16,24.9603684023807,8.275,0.157733287,"AF","Mozambique",0.75,0.25
"2255",20014,3,4,8,10,7,24.8082456152063,8.1625,0.123851758,"AF","Mozambique",0.428571428571429,0.571428571428571
"2256",20015,18,12,6,11,30,23.1355087671782,7.825,0.182016517,"AF","Malawi",0.6,0.4
"2258",20017,0,4,5,8,4,21.8976754381782,7.1,0.285715456,"AF","Mozambique",0,1
"2259",20018,1,6,4,8,7,22.102157896778,6.875,0.292715109,"AF","Mozambique",0.142857142857143,0.857142857142857
"2261",20020,1,5,3,7,6,24.7292631632822,7.9875,0.505882846,"AF","Mozambique",0.166666666666667,0.833333333333333
"2263",20026,1,6,2,0,7,26.2899122003923,7.925,0.000149765,"AF","Madagascar",0.142857142857143,0.857142857142857
"2265",20028,1,11,2,0,12,26.7684473337207,7,0.100150746,"AF","Madagascar",0.0833333333333333,0.916666666666667
"2266",20029,2,6,8,0,8,24.1108771876285,7.5125,0.042840942,"AF","Madagascar",0.25,0.75
"2268",20031,0,6,6,0,6,24.1176843648208,0.9625,1.58e-05,"AF","Madagascar",0,1
"2269",20105,1,14,0,1,15,27.0437809494085,8,0.046910903,"OC","Australia",0.0666666666666667,0.933333333333333
"2270",20106,0,4,0,1,4,25.6159386032506,7.425,0.516748372,"OC","Australia",0,1
"2271",20107,2,22,0,1,24,26.1904473788278,7.825,0.356976474,"OC","Australia",0.0833333333333333,0.916666666666667
"2272",20108,0,8,0,1,8,27.5692368430422,8,0.347117709,"OC","Australia",0,1
"2273",20109,1,14,0,1,15,28.191956142459,8,0.305647651,"OC","Australia",0.0666666666666667,0.933333333333333
"2274",20110,0,10,0,1,10,27.7253684550837,7.675,0.348159236,"OC","Australia",0,1
"2275",20111,1,11,0,1,12,27.704113998915,7.9875,0.319667603,"OC","Australia",0.0833333333333333,0.916666666666667
"2276",20112,0,9,0,1,9,26.7651052831349,8.025,0.208971831,"OC","Australia",0,1
"2277",20113,2,6,0,1,8,26.5528858286874,8,0.210537857,"OC","Australia",0.25,0.75
"2279",20115,1,26,0,1,27,26.784219246078,8,0.284259345,"OC","Australia",0.037037037037037,0.962962962962963
"2281",20117,0,11,0,1,11,26.1703506381052,8,0.036621074,"OC","Australia",0,1
